1657,Cleburne SWAT,E170926a,06/26/17,IFC,,,billed,,,,,2,09/26/17,Done
1662,Heritage Glenn Office Park,,09/25/17,Revise set with new base files,,,billed,,,,,4,09/25/17,Done
1662,Heritage Glenn Office Park,,09/25/17,Revise set with new base files,,,billed,,,,,4,09/26/17,Done
1631,Brown Street Church Addition,E170922a,09/22/17,LTG Submittal,,,billed,2,,09/26/17,1,1,09/27/17,Done
1416,DCCCD Eastfield Generator,E170926b,09/26/17,Payment Request,,,billed,,,,,0.5,09/26/17,Done
1661,Othello's Restaurant,E170926c,09/26/17,Change 1 service to 2 panels,Info in email,IFC Work,billed,,,09/28/17,,1,10/06/17,Done
1538,UNT Coliseum Concourse,E170926d,09/26/17,Review LTG checklist,,,billed,,,,,0.5,09/26/17,Done
ops,Operations,,09/26/17,Provide master certificate to GSBS,,,billed,,,,,0.5,09/26/17,Done
1535,Cornerstone Baptist Church,E170913b,09/13/17,Kitchen outlets for ice machine,"11/21 Deleted due to inaction
9/27 Tim will ask Eric next week
9/26 Need update from Tim",Tim's input. Delete by 10/31,billed,7,,,,,11/21/17,Done
1477,Eugene McCray Recreation Center,E171107b,11/07/17,Update site plan,No site changes,,billed,,,11/07/17,,0,11/07/17,Done
1535,Cornerstone Baptist Church,E171201a,12/01/17,Fixture K issue.,"12/6 Sent report
12/6 SV took measurements. Need report.
12/4 second SV scheduled for 12/6 @ 8 AM
12/1 Had a meeting with the Owner and contractor.",,billed,1,,12/06/17,,4,12/06/17,Done
ops,Operations,,09/26/17,Send money to Jose,,,no,,,01/14/18,,,01/13/18,Done
ops,Operations,,09/26/17,Send money to Jose,,,no,,,02/14/18,,,02/14/18,Done
ops,Operations,,09/26/17,Send money to Jose,,,no,,,03/14/18,,,03/13/18,Done
ops,Operations,,09/26/17,Send money to Jose,,,no,,,04/14/18,,,04/13/18,Done
ops,Operations,,09/26/17,Send money to Jose,,,no,,,05/14/18,,,05/14/18,Done
ops,Operations,,09/26/17,Send money to Jose,,,no,,,06/14/18,,,06/14/18,Done
ops,Operations,,09/26/17,Send money to Jose,,,no,,,07/14/18,,,07/13/18,Done
ops,Operations,,09/26/17,Send money to Jose,Lump Sum payment on 7/15,,no,,,08/17/18,,,07/15/18,Done
ops,Operations,,09/26/17,Send money to Jose,Lump Sum payment on 7/15,,no,,,09/14/18,,,07/15/18,Done
ops,Operations,,09/26/17,Send money to Jose,Lump Sum payment on 7/15,,no,,,10/14/18,,,07/15/18,Done
ops,Operations,,09/26/17,Send money to Jose,Lump Sum payment on 7/15,,no,,,11/14/18,,,07/15/18,Done
1416,DCCCD Eastfield Generator,E170926e,09/26/17,Generator slab submittal,,,billed,,,,,0.5,09/26/17,Done
ops,Operations,,09/09/17,Set up lunch with Mark Tiner,Friday 10/6. Call Friday morning,,billed,,,10/06/17,,,10/13/17,Done
1544,The Community At Lake Ridge,E170926g,09/26/17,received rev 01 from OWT,No action requied,,billed,,,,,0,09/26/17,Done
1661,Othello's Restaurant,E170926h,09/26/17,Reduce lights in kitchen ,Email has info,IFC Work,billed,,,09/28/17,,1,10/05/17,Done
1538,UNT Coliseum Concourse,E170926j,09/26/17,Review bldg controls submittal,,,billed,3,,09/26/17,,0.5,09/27/17,Done
1604,Botanic Garden Assessment,,09/26/17,Plan Zone 4 SVs,Friday 10/6,,billed,,,09/28/17,,0.5,10/02/17,Done
1604,Botanic Garden Assessment,,09/26/17,Zone 3 SV,,,billed,,,,,4,09/20/17,Done
1530,Brennan Drop-off Changes,,09/26/17,Schedule SVs,,,billed,6,,09/28/17,,,09/29/17,Done
1416,DCCCD Eastfield Generator,E170919e,09/26/17,Review revised gear submittal,,,billed,4,,09/27/17,,1,09/27/17,Done
1600,Gun Experience,E170927a,09/27/17,Photometrics Study,9/27 - Ran photometrics. Need to finish sheet.,,billed,,,09/28/17,2,7,10/02/17,Done
1421,KXAS Remodel,E171005a,10/05/17,Review change orders,,,billed,,,10/05/17,,0.5,10/05/17,Done
1421,KXAS Remodel,E171025a,10/25/17,RFI 22,,,billed,,,,,1,10/25/17,Done
1530,Brennan Drop-off Changes,E170929a,09/29/17,SV 1,,,billed,,,10/05/17,1.5,1,10/05/17,Done
1662,Heritage Glenn Office Park,,09/27/17,IFC,"Date it 9/29. Need to fix ""small"" items",,billed,,,09/28/17,,1,09/28/17,Done
1662,Heritage Glenn Office Park,,09/28/17,COMCheck,,,billed,,,09/28/17,,1,09/28/17,Done
1662,Heritage Glenn Office Park,E170928a,09/28/17,Updated site plan,,,billed,,,09/28/17,,1,09/28/17,Done
1531,MLK Drop-off Changes,E170929a,09/29/17,SV 1,,,billed,,,10/05/17,1.5,1,10/05/17,Done
1532,Old Hemphill Drop-off Changes,E170929a,09/29/17,SV 1,,,billed,,,10/05/17,1.5,1,10/05/17,Done
1604,Botanic Garden Assessment,,10/02/17,SV Zone 4 night,,,billed,,,10/05/17,,3,10/06/17,Done
1604,Botanic Garden Assessment,P11-13,10/02/17,SV Zone 4,,,billed,,,10/06/17,,3,10/06/17,Done
1678,The Joint - Timberland,p11-29,10/18/17,IFC Work,,,billed,,,10/19/17,3,2.5,10/19/17,Done
1604,Botanic Garden Assessment,E170629g,08/11/17,Zone 4 Draft Report,,,billed,,,10/13/17,,4,10/13/17,Done
1654,Mineral Wells Head Start,E170929b,09/29/17,Incorporate site plan,Closed: project cancelled,New Scope,billed,,,09/29/17,,,11/21/17,Done
1661,Othello's Restaurant,E170929c,09/29/17,Additional POS locations,,IFC Work,billed,,,,,0.5,10/05/17,Done
1674,The Dove Church in Southlake,E170929d,09/29/17,Prepare proposal,,,billed,,,09/29/17,,0.5,10/01/17,Done
1675,Cornerstone Church Rowlett,E170929e,09/29/17,Prepare proposal,,,billed,,,09/29/17,,0.5,10/01/17,Done
1661,Othello's Restaurant,E170929e,10/02/17,"Add outlet by pit, pit starter",Where is the pit?,IFC Work,billed,,,,,0.5,10/06/17,Done
1615,Celeris (2017),,09/15/17,Projects for the month,,,billed,,,09/15/17,,4,09/15/17,Done
ops,Operations,,09/26/17,Send money to Jose,,,billed,,,10/14/17,,,10/12/17,Done
1530,Brennan Drop-off Changes,E170914b,09/14/17,75% CD due,,,billed,,,10/16/17,,4,10/14/17,Done
1531,MLK Drop-off Changes,E170914b,09/14/17,75% CD due,,,billed,,,10/16/17,,1,10/14/17,Done
1532,Old Hemphill Drop-off Changes,E170914b,09/14/17,75% CD due,,,billed,,,10/16/17,,1,10/14/17,Done
1530,Brennan Drop-off Changes,E171002d,10/02/17,Provide site sign,,Cut sheet info,billed,,,,,0.5,01/14/17,Done
1531,MLK Drop-off Changes,E171002d,10/02/17,Provide site sign,,Cut sheet info,billed,,,,,0.5,01/14/17,Done
1532,Old Hemphill Drop-off Changes,E171002d,10/02/17,Provide site sign,,Cut sheet info,billed,,,,,0.5,01/14/17,Done
1582,Northern Hills Elementary Safe Room,,10/02/17,Add design guidelines to specifications,,,no,,,10/03/17,,1,01/21/18,Done
1530,Brennan Drop-off Changes,E170926f,10/02/17,Implement requirements,See file in folder,IFC Work,billed,,,,,1,01/14/17,Done
1531,MLK Drop-off Changes,E170926f,10/02/17,Implement requirements,See file in folder,IFC Work,billed,,,,,0,01/14/17,Done
1532,Old Hemphill Drop-off Changes,E170926f,10/02/17,Implement requirements,See file in folder,IFC Work,billed,,,,,0,01/14/17,Done
1679,New Yoga Studio,E171019a,10/19/17,Proposal,,,billed,,,10/19/17,,0.5,10/19/17,Done
1600,Gun Experience,E171004a,10/04/17,Update Revit files,Superceded,IFC Work,billed,,,,,0,11/16/17,Done
1530,Brennan Drop-off Changes,E171004b,10/04/17,Include sign information.,"10/20 Waiting for final location
10/04 Sign is 240V need to verify voltages",IFC Work,billed,,,,,1,11/20/17,Done
1661,Othello's Restaurant,E171004c,10/04/17,Provide Heaters,,IFC Work,billed,,,,,0.5,10/06/17,Done
1592,Deer Park Animal Shelter,E171004d,10/04/17,Review utility location changes,,,billed,,,10/04/17,,1,10/04/17,Done
1661,Othello's Restaurant,E171004e,10/04/17,New canopy lighting layout,Update base file,IFC Work,billed,,,,,1,10/06/17,Done
1670,Brookhaven Generator,E170919c,10/04/17,NTP,,,billed,,,,,0,10/04/17,Done
1421,KXAS Remodel,E171026c,10/26/17,RFI 23,,,billed,,,10/26/17,1,1,10/26/17,Done
1621,The Creek Church Phase II,E171005b,10/05/17,Revision 3,Work complete. Waiting for issue date,Issue date,billed,,,10/05/17,,1,10/13/17,Done
1676,National Indoor RV Building,E171005c,10/05/17,Proposal,,,billed,,,10/05/17,,0.5,10/05/17,Done
1661,Othello's Restaurant,E170926h,09/26/17,Relocate equipment condensers,,IFC Work,billed,,,,,0.5,10/06/17,Done
1661,Othello's Restaurant,E171008a,10/08/17,Coordinate MP sheets,,,billed,,,10/08/17,,1,10/08/17,Done
1661,Othello's Restaurant,,10/08/17,Final QC,,,billed,,,,,2,10/09/17,Done
1582,Northern Hills Elementary Safe Room,E171005d,10/05/17,Instructions for IFC,Superceded,marching orders from James,no,,,,,,01/21/18,Done
1631,Brown Street Church Addition,E171005e,10/05/17,Submittal,,,billed,,,10/10/17,1,1.5,10/10/17,Done
1677,Kansas City Railroad Mexico,E171010a,10/10/17,Proposal,,,billed,,,10/10/17,2,1.5,10/10/17,Done
ops,Operations,,10/10/17,Send payment to Abuelos,,,no,,,01/01/18,,,01/03/18,Done
1535,Cornerstone Baptist Church,LTG Resubmittal,10/12/17,Comment on fixtures G and H,Handled thru phone call to Eric,,billed,,,,,1,10/12/17,Done
1530,Brennan Drop-off Changes,E171019d,10/19/17,Update base files,,,billed,,,10/19/17,,0.5,10/19/17,Done
1530,Brennan Drop-off Changes,E171012c,10/12/17,MP Sheets,,,billed,,,,,1,10/13/17,Done
1621,The Creek Church Phase II,E171013a,10/13/17,Change date to rev 03,,,billed,,,10/13/17,,0.5,10/13/17,Done
1604,Botanic Garden Assessment,,10/16/17,Zone 5 SV,,,billed,,,10/13/17,,2,10/13/17,Done
1600,Gun Experience,,10/16/17,Design Meeting,,,billed,,,10/16/17,2,3,10/16/17,Done
1580,Rental One - Denton,E171012d,10/16/17,Washbay revision,,,billed,,,10/17/17,,2,10/17/17,Done
1544,The Community At Lake Ridge,E171012b,10/12/17,VE items and City Comment revision due,,,billed,,,10/24/17,,1,11/22/17,Done
1538,UNT Coliseum Concourse,E171016a,10/16/17,RFI 58 - Additional receptacles,,,billed,,,10/16/17,1,1,10/17/17,Done
1615,Celeris (2017),p11-29,10/17/17,Jones Stadium Proposal,,,billed,,,10/17/17,0.5,0.5,10/17/17,Done
1531,MLK Drop-off Changes,E171019d,10/19/17,Update base files,,,billed,,,10/19/17,,0.5,10/19/17,Done
1532,Old Hemphill Drop-off Changes,E171019d,10/19/17,Update base files,,,billed,,,10/19/17,,0.5,10/19/17,Done
1530,Brennan Drop-off Changes,E171019e,10/19/17,Implement site comments,Include gate and CR. See email,,billed,,,10/19/17,,1,10/19/17,Done
1531,MLK Drop-off Changes,E171019e,10/19/17,Implement site comments,Include gate and CR. See email,,billed,,,10/19/17,,1,10/19/17,Done
1680,ATP Arlington Hangar,E171019c,10/19/17,Proposal,,,billed,,,,,0.5,10/19/17,Done
1532,Old Hemphill Drop-off Changes,E171019e,10/19/17,Implement site comments,Include gate and CR. See email,,billed,,,10/19/17,,1,10/19/17,Done
1600,Gun Experience,E171017a,10/17/17,Update Revit file,,,billed,,,10/20/17,1,1,10/20/17,Done
1678,The Joint - Timberland,,10/20/17,Send review set and update RTU,,,billed,,,10/20/17,2,1.5,10/20/17,Done
1530,Brennan Drop-off Changes,E171019e,10/20/17,Send review set to Scott,,,billed,,,10/20/17,0.5,0.5,10/20/17,Done
1531,MLK Drop-off Changes,E171019e,10/20/17,Send review set to Scott,,,billed,,,10/20/17,0.5,0.5,10/20/17,Done
1532,Old Hemphill Drop-off Changes,E171019e,10/20/17,Send review set to Scott,Implement QC marks,,billed,,,10/20/17,1,1,10/20/17,Done
ops,Operations,E171002e,10/02/17,Provide NCTRCA certificate,"10/17 Sent email to NCTRCA
10/2 Follow up 10/6",,billed,,,10/25/17,,0.5,10/31/17,Done
1582,Northern Hills Elementary Safe Room,E170821e,08/21/17,95% CD Set due,Superceded,Information from James,no,,,10/25/17,,,01/21/18,Done
1604,Botanic Garden Assessment,E170629g,08/11/17,Zone 4 Final Report,,,billed,,,10/27/17,,1,10/31/17,Done
1582,Northern Hills Elementary Safe Room,E170821e,08/21/17,95% CD meeting,Seuperceded,Info from James,no,,,10/30/17,,,01/21/18,Done
1600,Gun Experience,E171020a,10/20/17,LTG to OWT,,,billed,,,10/20/17,2,2,10/20/17,Done
1600,Gun Experience,171017,10/20/17,Implement meeting notes,,,billed,,,10/23/17,3,2,10/23/17,Done
1530,Brennan Drop-off Changes,E171024a,10/24/17,Updated SPCs,,,billed,,,,,2,10/24/17,Done
1530,Brennan Drop-off Changes,E171023a,10/23/17,Review 75% CD Set,,IFC Work,billed,,,,,,11/20/17,Done
1531,MLK Drop-off Changes,E171023a,10/23/17,Review 75% CD Set,,IFC Work,billed,,,,,,11/20/17,Done
1532,Old Hemphill Drop-off Changes,E171023a,10/23/17,Review 75% CD Set,,IFC Work,billed,,,,,,11/20/17,Done
1421,KXAS Remodel,E171103c,11/03/17,vestibule lighting proposal,171106 - Talked to Scott. Need to send ltg file,,billed,,,11/07/17,,1,11/07/17,Done
1604,Botanic Garden Assessment,E171025b,10/25/17,Statements for no work/deficiencies,See email for exact text,Final report,billed,,,,,,03/13/18,Done
1478,Handley Meadowbrook Rec Center,E171107b,11/07/17,Update site plan,No site changes,,billed,,,11/07/17,,0,11/07/17,Done
1600,Gun Experience,E171026a,10/26/17,Update revit file,,,billed,,,10/26/17,1,1,10/26/17,Done
1600,Gun Experience,E171026b,10/26/17,MP Sheets,,,billed,,,10/26/17,1,1,10/26/17,Done
1421,KXAS Remodel,E171103a,11/03/17,Find cover plate for twist lock outlets,,,billed,,,11/06/17,,0.5,11/06/17,Done
1600,Gun Experience,,10/26/17,IFC Work,,,billed,,,,,4,10/26/17,Done
1544,The Community At Lake Ridge,E171026d,10/26/17,Add outlets to café,See email,Next issue,billed,,,,,0.5,11/22/17,Done
1530,Brennan Drop-off Changes,E170914b,09/14/17,100% CD to EoA,Superceded by E171205b,,billed,,,12/27/17,,,12/18/17,Done
1530,Brennan Drop-off Changes,E170914b,09/14/17,100% CD to City,duplicate see E171205b,,no,,,01/05/18,,,01/05/18,Done
1531,MLK Drop-off Changes,E170914b,09/14/17,100% CD to EoA,Superceded by E171205b,,billed,,,12/27/17,,,12/18/17,Done
1531,MLK Drop-off Changes,E170914b,09/14/17,100% CD to City,duplicate see E171205b,,no,,,01/05/18,,,01/05/18,Done
1532,Old Hemphill Drop-off Changes,E170914b,09/14/17,100% CD to EoA,Superceded by E171205b,,billed,,,12/27/17,,,12/18/17,Done
1532,Old Hemphill Drop-off Changes,E170914b,09/14/17,100% CD to City,duplicate see E171205b,,no,,,01/05/18,,,01/05/18,Done
1631,Brown Street Church Addition,E171027b,10/27/17,Add Riser room - Update Revit file,,Revision information,billed,,,,,,10/30/17,Done
1604,Botanic Garden Assessment,E171027c,10/27/17,Implement EoA comments on Zone 4,,,billed,,,10/30/17,,3,10/31/17,Done
1681,McKinney Office Building,E171031d,10/27/17,Proposal,,,billed,,,10/27/17,1,1,10/30/17,Done
1631,Brown Street Church Addition,E171030a,10/30/17,Revision 5. Add new riser room,,,billed,,,10/30/17,1,1,10/30/17,Done
1631,Brown Street Church Addition,E171030a,10/30/17,Rev 5. HVAC changes,,,billed,,,10/30/17,1,0.5,10/30/17,Done
1604,Botanic Garden Assessment,E170629g,08/11/17,Zone 5 Draft Report,,,billed,,,11/10/17,,2,11/10/17,Done
1582,Northern Hills Elementary Safe Room,E171030b,10/30/17,50% CD Set due,171103f-Cancelled,,billed,,,11/13/17,,,11/06/17,Done
ops,Operations,E171108b,11/08/17,Renew AutoCAD,,,billed,,,12/08/17,,1,12/11/17,Done
1604,Botanic Garden Assessment,E171031a,10/31/17,Fix Zone 1 report,,,billed,,,10/31/17,,1,10/31/17,Done
1501,Kimbell East Parking,E171031b,10/31/17,Remote driver question,,,billed,,,10/31/17,,0.5,10/31/17,Done
1582,Northern Hills Elementary Safe Room,E171030b,10/31/17,New scope,,,no,,,01/21/18,,1,01/21/18,Done
1678,The Joint - Timberland,E171031c,10/31/17,IFC,,,billed,,,10/31/17,1,1.5,10/31/17,Done
1682,Clarus Interior Renovation,E171031d,10/31/17,Proposal,,,billed,,,10/31/17,,1,10/31/17,Done
1615,Celeris (2017),,10/31/17,Projects for the month,,,billed,,,,,1,10/31/17,Done
1613,Norman Hotel,E171102a,11/02/17,Evaluation Site Visit,,Approval and date,billed,,,,,,11/09/17,Done
1477,Eugene McCray Recreation Center,E171102b,11/02/17,M Equip Revision,Need addendum information,,billed,,,11/06/17,,1,11/06/17,Done
1478,Handley Meadowbrook Rec Center,E171102b,11/02/17,M Equip Revision,Need addendum information,,billed,,,11/06/17,,1,11/06/17,Done
1600,Gun Experience,E171102c,11/02/17,Revise Photometrics,,,billed,,,11/02/17,,1,11/02/17,Done
1594,Pflugerville AS,E171107c,11/07/17,LTG Submittal,,,billed,,,11/10/17,,1,11/13/17,Done
1676,National Indoor RV Building,E171102d,11/02/17,Project Approved,,,billed,,,,,,11/02/17,Done
1421,KXAS Remodel,E171116a,11/16/17,Revision 4,,,billed,,,11/16/17,,1,11/16/17,Done
1477,Eugene McCray Recreation Center,E171103b,11/03/17,Review Permit Comments,,,billed,,,11/06/17,,0.5,11/06/17,Done
1478,Handley Meadowbrook Rec Center,E171103b,11/03/17,Review Permit Comments,,,billed,,,11/06/17,,0.5,11/06/17,Done
1594,Pflugerville AS,E171107d,11/07/17,PWR Submittal,,,billed,,,11/10/17,,1,11/13/17,Done
1667,Modern Acupunture - Plano,E171103d,11/03/17,NTP,,,billed,,,,,0,11/03/17,Done
1667,Modern Acupunture - Plano,E171109b,11/10/17,MP Sheets,See email for information,,billed,,,11/10/17,,1,11/11/17,Done
1613,Norman Hotel,E171103g,11/06/17,Call 580.380.2895 athakkar,,,billed,,,11/06/17,,1,11/06/17,Done
1600,Gun Experience,E171106a,11/06/17,Spec go by available,,,billed,,,11/29/17,,1,11/30/17,Done
1615,Celeris (2017),,11/06/17,Projects,,,billed,,,11/06/17,,1,11/06/17,Done
1684,Angelina's Restaurant,E171106b,11/06/17,Proposal,,,billed,,,,,0.5,11/06/17,Done
1604,Botanic Garden Assessment,,11/06/17,Zone 5 SV,,,billed,,,11/07/17,3,3,11/07/17,Done
1538,UNT Coliseum Concourse,E171110a,11/10/17,LTG Controls Meeting,Meeting 11/13 @ 3PM,,billed,,,11/13/17,,1,11/13/17,Done
1600,Gun Experience,E171116b,11/16/17,Gun Range HVAC equipment,,,billed,2,,11/16/17,,1,11/16/17,Done
ops,Operations,,09/26/17,Send money to Jose,,,billed,,,11/15/17,,,11/13/17,Done
1604,Botanic Garden Assessment,E171119a,11/19/17,Zone 5 Comments from Scott,,,billed,,,11/22/17,,3,11/30/17,Done
1535,Cornerstone Baptist Church,E171108a,11/08/17,RFI 39,,,billed,,,,,1,11/08/17,Done
ops,Operations,E171101a,11/06/17,Check Titan's PDH,,,billed,,,11/24/17,,,11/28/17,Done
1451,The Door Church,E171109a,11/09/17,Closeout Documents,,,billed,,,11/10/17,,1,11/10/17,Done
1613,Norman Hotel,,11/08/17,Site Visit,,,billed,,,11/09/17,6,7,11/09/17,Done
1600,Gun Experience,E171115b,10/25/17,100 Coordination set,,,billed,,,11/17/17,,8,11/17/17,Done
1582,Northern Hills Elementary Safe Room,E171030b,10/30/17,50% CD Meeting,Cancelled,,billed,,,11/17/17,,,11/17/17,Done
1530,Brennan Drop-off Changes,E170914b,09/14/17,95% CD to EoA,,,billed,,,11/20/17,,,11/20/17,Done
1531,MLK Drop-off Changes,E170914b,09/14/17,95% CD to EoA,,,billed,,,11/20/17,,,11/20/17,Done
1532,Old Hemphill Drop-off Changes,E170914b,09/14/17,95% CD to EoA,,,billed,,,11/20/17,,,11/20/17,Done
1530,Brennan Drop-off Changes,E171111a,11/11/17,Provide data conduit for sign and CR,,IFC Work,billed,,,,,,11/20/17,Done
1531,MLK Drop-off Changes,E171111a,11/11/17,Provide data conduit for sign and CR,,IFC Work,billed,,,,,1,11/20/17,Done
1532,Old Hemphill Drop-off Changes,E171111a,11/11/17,Provide data conduit for sign and CR,,IFC Work,billed,,,,,1,11/20/17,Done
1600,Gun Experience,E171122a,11/16/17,Need location of soda machine,Location in comments,,billed,,,11/29/17,,1,11/29/17,Done
1600,Gun Experience,E171114a,11/14/17,Updated RCP,,Superceded,billed,,,11/15/17,,,11/16/17,Done
1535,Cornerstone Baptist Church,E171113b,11/13/17,Bug Eye Issue,,,billed,,,,,2,11/15/17,Done
1535,Cornerstone Baptist Church,,11/15/17,Sanctuary Letter,,,billed,,,11/15/17,,1,11/15/17,Done
1600,Gun Experience,E171114b,11/14/17,Updated photometrics.,,,billed,,,11/15/17,,1,11/15/17,Done
1600,Gun Experience,,11/15/17,Need Gunsmithing equipment information,Using max allowable,,billed,,,,,,11/29/17,Done
1477,Eugene McCray Recreation Center,E171115a,11/15/17,Bid Addendum,Due noon on 11/17,,billed,,,11/16/17,1,1,11/16/17,Done
1478,Handley Meadowbrook Rec Center,E171115a,11/15/17,Bid Addendum,Due noon on 11/17,,billed,,,11/16/17,1,1,11/16/17,Done
1544,The Community At Lake Ridge,E171114c,11/14/17,Update site plan for revision,,Additional revision items,billed,,,,,1.5,11/22/17,Done
1604,Botanic Garden Assessment,E170629g,08/11/17,Zone 5 Final Report,,,billed,,,12/01/17,,1,12/03/17,Done
1421,KXAS Remodel,E171130d,11/30/17,Vestibule lighting fixture change,,,billed,,,11/30/17,,0.5,11/30/17,Done
1600,Gun Experience,,11/16/17,Revise lighting vs RCP,,,billed,3,,11/16/17,,2,11/16/17,Done
1600,Gun Experience,,11/16/17,Revise power vs background,,,billed,4,,11/16/17,,1,11/16/17,Done
1600,Gun Experience,E170831c,09/10/17,Include illuminated sign,Single Circuit,,billed,5,,11/16/17,,,11/29/17,Done
1600,Gun Experience,E171110b,11/10/17,Update Revit file + answers,See fire place info in folder,,billed,6,,11/16/17,,3,11/16/17,Done
1600,Gun Experience,,11/16/17,"Circuit , graphics, etc.",,,billed,7,,11/16/17,,1,11/16/17,Done
1530,Brennan Drop-off Changes,E170914b,09/14/17,95% CD to City,Update: E171121e,,billed,,,11/22/17,,1,11/22/17,Done
1531,MLK Drop-off Changes,E170914b,09/14/17,95% CD to City,Update: E171121e,,billed,,,11/22/17,,1,11/22/17,Done
1530,Brennan Drop-off Changes,E171117a,11/17/17,Update site plan,,,billed,,,11/19/17,,1,11/20/17,Done
1531,MLK Drop-off Changes,E171117a,11/17/17,Update site plan,,,billed,,,11/19/17,,1,11/20/17,Done
1532,Old Hemphill Drop-off Changes,E171117a,11/17/17,Update site plan,,,billed,,,11/19/17,,,11/20/17,Done
1600,Gun Experience,,11/17/17,MP Sheets,,,billed,,,,,1,11/17/17,Done
1538,UNT Coliseum Concourse,E171117b,11/17/17,Photometrics Study,,,billed,,,,,2,11/17/17,Done
1667,Modern Acupunture - Plano,E171117c,11/17/17,Lana's comments,Email has comments,,billed,,,11/17/17,,2,11/17/17,Done
1667,Modern Acupunture - Plano,,11/19/17,IFC,,Comments on store front,billed,,,11/20/17,,,12/01/17,Done
1530,Brennan Drop-off Changes,E171116d,11/19/17,Implement comments,,,billed,,,11/19/17,,,11/20/17,Done
1531,MLK Drop-off Changes,E171116d,11/19/17,Implement comments,,,billed,,,11/19/17,,,11/20/17,Done
1532,Old Hemphill Drop-off Changes,E171116d,11/19/17,Implement comments,,,billed,,,11/19/17,,1,11/20/17,Done
1667,Modern Acupunture - Plano,,11/19/17,QC,,,billed,,,11/19/17,,1,11/20/17,Done
1532,Old Hemphill Drop-off Changes,E170914b,09/14/17,95% CD to City,Update: E171121e,,billed,,,11/22/17,,1,11/22/17,Done
1530,Brennan Drop-off Changes,E171117e,11/19/17,Reader Board Reqs,,,billed,,,11/20/17,,,11/20/17,Done
1531,MLK Drop-off Changes,E171117e,11/19/17,Reader Board Reqs,,,billed,,,11/20/17,,,11/20/17,Done
1532,Old Hemphill Drop-off Changes,E171117e,11/19/17,Reader Board Reqs,,,billed,,,11/20/17,,,11/20/17,Done
1661,Othello's Restaurant,E171130c,11/30/17,Implement changes,,,billed,,,12/05/17,,1,12/05/17,Done
1600,Gun Experience,E171115b,11/15/17,Issue for Bid,Updated: E171121c,,billed,,,11/30/17,,1,11/30/17,Done
1531,MLK Drop-off Changes,E171120a,11/20/17,Specifications,,,billed,,,11/20/17,,2,11/20/17,Done
1530,Brennan Drop-off Changes,,11/20/17,Change Type A fixture to Metalux,24GR LD5 48 A125 UNV CD (34.9W),,billed,,,11/21/17,,1,11/20/17,Done
1544,The Community At Lake Ridge,,11/21/17,Addendum 2,Needs final QC,,billed,,,11/30/17,,,11/30/17,Done
1613,Norman Hotel,E171120b,11/21/17,Design Site Visit,"Tentative Dates:12/5, 12/6",Richard's input,billed,,,,,,04/29/18,Done
1678,The Joint - Timberland,E171121a,11/21/17,Revision 1,,,billed,,,11/21/17,,1,11/21/17,Done
1544,The Community At Lake Ridge,E171121b,11/21/17,MP Sheets,,,billed,,,11/21/17,,1,11/22/17,Done
1600,Gun Experience,E171121c,11/22/17,"Remove ""bidding"" from dwg warning",,,billed,,,,,,11/22/17,Done
1600,Gun Experience,E171122a,11/22/17,Coordination Meeting,11/27 @ 1:45 - 3:15,,billed,,,11/27/17,3,3,11/27/17,Done
1600,Gun Experience,E171121d,11/22/17,Send Specs TOC,,,billed,,,11/22/17,,1,11/22/17,Done
1538,UNT Coliseum Concourse,E171122c,11/22/17,CA SV,Scheduled for 11/28 afternoon,,billed,,,11/28/17,4,3,11/28/17,Done
1604,Botanic Garden Assessment,,11/22/17,Send Zone 5 map to Scott,,,billed,,,11/22/17,,0.5,11/22/17,Done
1686,Ludelle Warehouse Narrative,p11-41,11/22/17,Proposal,,,billed,,,,,0.5,11/22/17,Done
1544,The Community At Lake Ridge,E171122d,11/22/17,Update site plan,,,billed,,,11/22/17,,1,11/22/17,Done
1416,DCCCD Eastfield Generator,E171122b,11/22/17,Payment Request,Review progress on 11/27,,billed,,,11/27/17,3,3,11/27/17,Done
1530,Brennan Drop-off Changes,E171127a,11/27/17,Comments from Scott,,,billed,,,11/29/17,,1,11/27/17,Done
1531,MLK Drop-off Changes,E171127a,11/27/17,Comments from Scott,,,billed,,,11/29/17,,1,11/27/17,Done
1532,Old Hemphill Drop-off Changes,E171127a,11/27/17,Comments from Scott,,,billed,,,11/29/17,,1,11/27/17,Done
1604,Botanic Garden Assessment,E171119a,11/28/17,Edit Zone 5 for Scott,,,billed,,,12/01/17,,,11/30/17,Done
1600,Gun Experience,E171121c,11/28/17,Verify locations of Dyson faucets,,,billed,,,11/29/17,,,11/27/17,Done
1416,DCCCD Eastfield Generator,E171128a,11/28/17,Process Pay App,,,billed,,,11/29/17,,1,11/30/17,Done
1687,Crowley MOB,E171128b,11/28/17,Prepare proposal,,,billed,,,11/28/17,,,11/28/17,Done
1535,Cornerstone Baptist Church,E171128c,11/28/17,Punch List SV,,,billed,,,12/01/17,4,8,12/01/17,Done
1600,Gun Experience,E171128d,11/28/17,Review Façade lighting,,,billed,,,11/29/17,,1,11/29/17,Done
1600,Gun Experience,E171128e,11/28/17,Review Morrow's markups,,,billed,,,11/29/17,,1,11/29/17,Done
1600,Gun Experience,E171128f,11/28/17,Update Revit file,,,billed,,,11/29/17,,1,11/29/17,Done
