1354,2014-07-24 00:00:00,2014,Fox Conn,FoxConn,Maltz Engineering LLC,Dallas Proctor,None,,Rejected,,,,1354,1354-Fox Conn,notes,0
1355,2014-07-26 00:00:00,2014,3102 West Division St,3102WDiv,Cranish Auto Sales,None,None,,Archive,,,,1355,1355-3102 West Division St,notes,0
1356,2014-08-04 00:00:00,2014,Mountain View Shopping Ctr - ULTA,ULTA,Maltz Engineering LLC,GSBS,None,,Archive,,,,1356,1356-Mountain View Shopping Ctr - ULTA,notes,0
1357,2014-08-04 00:00:00,2014,Reese DO,Reese,Benco Dental ,Benco Dental ,Maltz Engineering LLC,,Rejected,,,,1357,1357-Reese DO,notes,0
1358,2014-08-07 00:00:00,2014,Wylie Railroad,Wylie-RR,Maltz Engineering LLC,GSBS,None,,Rejected,,,,1358,1358-Wylie Railroad,notes,0
1359,2014-08-08 00:00:00,2014,Rockwall Church,Rockwall,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Rejected,,,,1359,1359-Rockwall Church,notes,0
1360,2014-08-11 00:00:00,2014,Fire Station # 23 RR,FS23,Elements of Architecture,Elements of Architecture,Maltz Engineering LLC,,Rejected,,,,1360,1360-Fire Station # 23 RR,notes,0
1361,2014-08-11 00:00:00,2014,Fire Station # 16 RR,FS16,Elements of Architecture,Elements of Architecture,Maltz Engineering LLC,,Rejected,,,,1361,1361-Fire Station # 16 RR,notes,0
1362,2014-08-11 00:00:00,2014,Fire Station # 28 RR,FS28,Elements of Architecture,Elements of Architecture,Maltz Engineering LLC,,Rejected,,,,1362,1362-Fire Station # 28 RR,notes,0
1363,2014-08-15 00:00:00,2014,Precinct Ridge MOBs,PrecinctRidge,Miller Construction Management,None,Maltz Engineering LLC,,Archive,,,,1363,1363-Precinct Ridge MOBs,notes,0
1364,2014-08-22 00:00:00,2014,Xpress Wellness Sapulpa,Sapulpa,Maltz Engineering LLC,Kerr 3 Architects,None,,Archive,,,,1364,1364-Xpress Wellness Sapulpa,notes,0
1365,2014-08-22 00:00:00,2014,Carrollton Central Services Center,Carrollton,RLG Consulting Engineers,RLG Consulting Engineers,Maltz Engineering LLC,,Archive,,,,1365,1365-Carrollton Central Services Center,notes,0
1366,2014-08-26 00:00:00,2014,OK Indian Clinic,OKClinic,Maltz Engineering LLC,None,None,,Rejected,,,,1366,1366-OK Indian Clinic,notes,0
1367,2014-08-27 00:00:00,2014,Mansfield MOBs,MansfieldMOB,Maltz Engineering LLC,None,None,,Rejected,,,,1367,1367-Mansfield MOBs,notes,0
1368,2014-08-28 00:00:00,2014,Eckerd Lazy River,Eckerd,"EBG Engineering, LLC","EBG Engineering, LLC",Maltz Engineering LLC,,Archive,,,,1368,1368-Eckerd Lazy River,notes,0
1369,2014-08-28 00:00:00,2014,Nissan River Oaks Auction House,NissanAuctionHouse,Maltz Engineering LLC,Quorum,None,,Archive,,,,1369,1369-Nissan River Oaks Auction House,notes,0
1370,2014-09-08 00:00:00,2014,Hurst One Retail Center,HurstOne,Maltz Engineering LLC,GSBS,None,,Archive,,,,1370,1370-Hurst One Retail Center,notes,0
1371,2014-09-11 00:00:00,2014,Electra ISD,Electra,Fratto Engineering,Fratto Engineering,None,,Archive,,,,1371,1371-Electra ISD,notes,0
1372,2014-09-12 00:00:00,2014,2944 S Grove St,2944SGroveSt,Maltz Engineering LLC,Quorum,None,,Archive,,,,1372,1372-2944 S Grove St,notes,0
1373,2014-09-15 00:00:00,2014,777 Main St - Transwestern,777Main-11,Maltz Engineering LLC,Quorum,None,,Archive,,,,1373,1373-777 Main St - Transwestern,notes,0
1374,2014-09-15 00:00:00,2014,2900 Alta Mere,2900AltaMere,Maltz Engineering LLC,Quorum,None,,Archive,,,,1374,1374-2900 Alta Mere,notes,0
1375,2014-09-15 00:00:00,2014,Mansfield Flex Building,MansfieldFlex,Maltz Engineering LLC,Quorum,None,,Rejected,,,,1375,1375-Mansfield Flex Building,notes,0
1376,2014-09-17 00:00:00,2014,Brentonwood Stair Remodel,Brentonwood,Maltz Engineering LLC,Quorum,None,,Rejected,,,,1376,1376-Brentonwood Stair Remodel,notes,0
1377,2014-09-18 00:00:00,2014,Eufaula HVAC,Eufalua,Maltz Engineering LLC,Kerr 3 Architects,None,,Archive,,,,1377,1377-Eufaula HVAC,notes,0
1378,2014-09-24 00:00:00,2014,Henderson Dentist Office,HendersonDO,Maltz Engineering LLC,Quorum,None,,Rejected,,,,1378,1378-Henderson Dentist Office,notes,0
1379,2014-10-02 00:00:00,2014,2001 Coit Rd,2001Coit,J & H Electrical Services,None,None,,Archive,,,,1379,1379-2001 Coit Rd,notes,0
1380,2014-10-09 00:00:00,2014,Tom's Daiquiri Bar,TomsBar,Maltz Engineering LLC,None,None,,Rejected,,,,1380,1380-Tom's Daiquiri Bar,notes,0
1381,2014-10-10 00:00:00,2014,Xpress Wellness Lawton,Lawton,Maltz Engineering LLC,Kerr 3 Architects,None,,Archive,,,,1381,1381-Xpress Wellness Lawton,notes,0
1382,2014-10-14 00:00:00,2014,JPS Cancer Center Remodel,JPSCancerCenter,Elements of Architecture,Elements of Architecture,Maltz Engineering LLC,,Archive,,,,1382,1382-JPS Cancer Center Remodel,notes,0
1383,2014-10-21 00:00:00,2014,Bibb Engineers,Bibb,Bibb Engineers,None,None,,Rejected,,,,1383,1383-Bibb Engineers,notes,0
1384,2014-10-22 00:00:00,2014,Horizon ER,Horizon,Fratto Engineering,Fratto Engineering,None,,Archive,,,,1384,1384-Horizon ER,notes,0
1385,2014-10-28 00:00:00,2014,Log Cabin Village Restrooms,LogCabinRR,Elements of Architecture,Elements of Architecture,Maltz Engineering LLC,,Rejected,,,,1385,1385-Log Cabin Village Restrooms,notes,0
1386,2014-10-29 00:00:00,2014,Xpress Wellness Prototype,XWPrototype,Maltz Engineering LLC,Kerr 3 Architects,None,,Archive,,,,1386,1386-Xpress Wellness Prototype,notes,0
1387,2014-11-04 00:00:00,2014,Cooper Companies,Cooper,Maltz Engineering LLC,Quorum,None,,Rejected,,,,1387,1387-Cooper Companies,notes,0
1388,2014-11-04 00:00:00,2014,Oak Hill Restaurant,OakHill,Maltz Engineering LLC,CHI Designs,None,,Rejected,,,,1388,1388-Oak Hill Restaurant,notes,0
1389,2014-11-05 00:00:00,2014,New Apt Building in Denton,TylerNewApt,Greenlight,Greenlight,Maltz Engineering LLC,,Rejected,,,,1389,1389-New Apt Building in Denton,notes,0
1390,2014-11-05 00:00:00,2014,CenturyLink 3rd Floor CR,Clink-3rdFloor,CMA,CMA,Maltz Engineering LLC,,Archive,,,,1390,1390-CenturyLink 3rd Floor CR,notes,0
1391,2014-12-04 00:00:00,2014,Rudy's Tortillas Consultation,Rudys-Silos,Rudy's Tortillas,Rudy's Tortillas,None,,Archive,,,,1391,1391-Rudy's Tortillas Consultation,notes,0
1392,2014-12-10 00:00:00,2014,UNT Clark Bakery,UNT-Clark,Elements of Architecture,Elements of Architecture,Maltz Engineering LLC,,Archive,School,,,1392,1392-UNT Clark Bakery,notes,0
1393,2014-12-11 00:00:00,2014,JPS ER X-Ray Replacement,JPS-Xray,Elements of Architecture,Elements of Architecture,Maltz Engineering LLC,,Archive,,,,1393,1393-JPS ER X-Ray Replacement,notes,0
1394,2014-12-23 00:00:00,2014,UNT Bruce Hall,UNT-Bruce,Elements of Architecture,Elements of Architecture,Maltz Engineering LLC,,Archive,School,,,1394,1394-UNT Bruce Hall,notes,0
1395,2014-12-31 00:00:00,2014,Marine Creek Classroom Addition,MarineCreekClass,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Rejected,,,,1395,1395-Marine Creek Classroom Addition,notes,0
1396,2015-01-03 00:00:00,2015,Mellow Mushroom Austin,MM-Austin,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Rejected,,,,1396,1396-Mellow Mushroom Austin,notes,0
1397,2015-01-03 00:00:00,2015,Mellow Mushroom Round Rock,MM-Rrock,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Archive,Restaurant,,,1397,1397-Mellow Mushroom Round Rock,notes,0
1398,2015-01-07 00:00:00,2015,Elite Wireless Office,EliteWireless,Maltz Engineering LLC,GSBS,None,,Archive,,,,1398,1398-Elite Wireless Office,notes,0
1399,2015-01-07 00:00:00,2015,Celeris (2015),Celeris,The Celeris Group,The Celeris Group,None,,Archive,,,,1399,1399-Celeris (2015),notes,0
1400,2015-01-17 00:00:00,2015,Calumet Elementary,CalumetElem,Maltz Engineering LLC,Kerr 3 Architects,None,,Archive,,,,1400,1400-Calumet Elementary,notes,0
1401,2015-01-21 00:00:00,2015,CenturyLink 1st Floor,Clink-1st,CMA,CMA,Maltz Engineering LLC,,Archive,,,,1401,1401-CenturyLink 1st Floor,notes,0
1402,2015-01-27 00:00:00,2015,60 Village Lane,VillageLane,Maltz Engineering LLC,The Rochester Group,None,,Rejected,,,,1402,1402-60 Village Lane,notes,0
1403,2015-02-05 00:00:00,2015,Koinonia Church CAD,KoinoniaCAD,George McKenna,None,None,,Archive,,,,1403,1403-Koinonia Church CAD,notes,0
1404,2015-02-06 00:00:00,2015,Center of Hope,Hope,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Rejected,,,,1404,1404-Center of Hope,notes,0
1405,2015-02-07 00:00:00,2015,Werner ,Werner,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Rejected,,,,1405,1405-Werner ,notes,0
1406,2015-02-10 00:00:00,2015,Xpress Wellness Lawrence,Lawrence,Maltz Engineering LLC,Kerr 3 Architects,None,,Archive,,,,1406,1406-Xpress Wellness Lawrence,notes,0
1407,2015-02-10 00:00:00,2015,Fire Station # 23 RR,FS23,Elements of Architecture,Elements of Architecture,Maltz Engineering LLC,,Archive,,,,1407,1407-Fire Station # 23 RR,notes,0
1408,2015-02-16 00:00:00,2015,Anadarko Police Dept,Anadarko,Maltz Engineering LLC,Anadarko,None,,Rejected,,,,1408,1408-Anadarko Police Dept,notes,0
1409,2015-02-17 00:00:00,2015,Sovereign Pharma Vaults,Sovereign,Maltz Engineering LLC,None,None,,Rejected,,,,1409,1409-Sovereign Pharma Vaults,notes,0
1410,2015-02-17 00:00:00,2015,Just Cut It Keller,JustCutIt,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Archive,,,,1410,1410-Just Cut It Keller,notes,0
1411,2015-02-17 00:00:00,2015,Advanced Auto,AdvancedAuto,Maltz Engineering LLC,GSBS,None,,Rejected,,,,1411,1411-Advanced Auto,notes,0
1412,2015-02-21 00:00:00,2015,Edmond School Shelter,EdmondShelter,Maltz Engineering LLC,Kerr 3 Architects,None,,Archive,,,,1412,1412-Edmond School Shelter,notes,0
1413,2015-02-27 00:00:00,2015,JPS Doctor Work Spaces,JPSDoctors,TLW & Co. Architect,TLW & Co. Architect,Maltz Engineering LLC,,Archive,,,,1413,1413-JPS Doctor Work Spaces,notes,0
1414,2015-03-02 00:00:00,2015,COFW Grease Traps,GreaseTraps,Elements of Architecture,Elements of Architecture,Maltz Engineering LLC,,Rejected,,,,1414,1414-COFW Grease Traps,notes,0
1415,2015-03-03 00:00:00,2015,Mansfield Fieldhouse,FieldHouse,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Rejected,,,,1415,1415-Mansfield Fieldhouse,notes,0
1416,2015-03-09 00:00:00,2015,DCCCD Eastfield Generator,EastfieldGenerator,DCCCD Facilities Department,DCCCD Facilities Department,Maltz Engineering LLC,PO # B0025522,Archive,School,,,1416,1416-DCCCD Eastfield Generator,notes,0
1417,2015-03-09 00:00:00,2015,Eufaula Football Lighting,EufaluaFootball,Maltz Engineering LLC,Kerr 3 Architects,None,,Archive,,,,1417,1417-Eufaula Football Lighting,notes,0
1418,2015-03-19 00:00:00,2015,Eufaula Kitchen Remodel,EufaulaKitchen,Maltz Engineering LLC,Kerr 3 Architects,None,,Archive,,,,1418,1418-Eufaula Kitchen Remodel,notes,0
1419,2015-03-19 00:00:00,2015,Eufaula VoAg Buildings,EufaulaVoAg,Maltz Engineering LLC,Kerr 3 Architects,None,,Archive,,,,1419,1419-Eufaula VoAg Buildings,notes,0
1420,2015-03-19 00:00:00,2015,Eufaula Elementary Gym,EufaulaGym,Maltz Engineering LLC,Kerr 3 Architects,None,,Archive,,,,1420,1420-Eufaula Elementary Gym,notes,0
1421,2015-03-19 00:00:00,2015,KXAS Remodel,KXAS Remodel,Elements of Architecture,Elements of Architecture,Maltz Engineering LLC,,Active,Office,,,1421,1421-KXAS Remodel,notes,0
1422,2015-03-22 00:00:00,2015,Fort Worth MOB Shell,FW-MOB Shell,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Rejected,,,,1422,1422-Fort Worth MOB Shell,notes,0
1423,2015-03-26 00:00:00,2015,COFW Grease Trap Southside,Southside,Elements of Architecture,Elements of Architecture,Maltz Engineering LLC,,Archive,,,,1423,1423-COFW Grease Trap Southside,notes,0
1424,2015-03-31 00:00:00,2015,COFW Grease Trap MLK,MLK,Elements of Architecture,Elements of Architecture,Maltz Engineering LLC,,Archive,,,,1424,1424-COFW Grease Trap MLK,notes,0
1425,2015-04-05 00:00:00,2015,Eufaula HS HVAC,EufaulaHVAC,Maltz Engineering LLC,Kerr 3 Architects,None,,Archive,,,,1425,1425-Eufaula HS HVAC,notes,0
1426,2015-04-05 00:00:00,2015,JPS Waiver Offices,JPSWaiver,TLW & Co. Architect,TLW & Co. Architect,Maltz Engineering LLC,,Archive,,,,1426,1426-JPS Waiver Offices,notes,0
1427,2015-04-09 00:00:00,2015,Torchy's Tacos  Plan Review,TorchysTacos,Elements of Architecture,Elements of Architecture,Maltz Engineering LLC,,Archive,,,,1427,1427-Torchy's Tacos  Plan Review,notes,0
1428,2015-04-10 00:00:00,2015,White Settlement Building,ThomasCaliber,Thomas Caliber Engineering,Thomas Caliber Engineering,None,,Archive,,,,1428,1428-White Settlement Building,notes,0
1429,2015-04-13 00:00:00,2015,Fort Worth MOB Shells,FW-MOB-Shells,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Archive,,,,1429,1429-Fort Worth MOB Shells,notes,0
1430,2015-04-13 00:00:00,2015,Mellow Mushroom Kentucky,MM-KY,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Archive,Restaurant,,,1430,1430-Mellow Mushroom Kentucky,notes,0
1431,2015-04-14 00:00:00,2015,Southlake Tenant Improvement,Southlake-TI,Maltz Engineering LLC,GSBS,None,,Rejected,,,,1431,1431-Southlake Tenant Improvement,notes,0
1432,2015-04-15 00:00:00,2015,Frank Kent Office Remodel,FK-OfficeRemodel,Maltz Engineering LLC,Gensler,None,,Rejected,,,,1432,1432-Frank Kent Office Remodel,notes,0
1433,2015-04-16 00:00:00,2015,Frank Kent Wine Restaurant,FK-Restaurant,Maltz Engineering LLC,Gensler,None,,Rejected,,,,1433,1433-Frank Kent Wine Restaurant,notes,0
1434,2015-04-16 00:00:00,2015,JPS 3rd Floor Storage,JPS-Storage,TLW & Co. Architect,TLW & Co. Architect,Maltz Engineering LLC,,Archive,,,,1434,1434-JPS 3rd Floor Storage,notes,0
1435,2015-04-16 00:00:00,2015,Metroplex Family Church,MFC,Metroplex Family Church,William Moore,None,,Archive,,,,1435,1435-Metroplex Family Church,notes,0
1436,2015-04-20 00:00:00,2015,Dr Rameau DO,Rameau,Benco Dental ,None,Maltz Engineering LLC,,Archive,,,,1436,1436-Dr Rameau DO,notes,0
1437,2015-04-21 00:00:00,2015,The Joint Southlake,TheJointSouthlake,Maltz Engineering LLC,Lana,None,,Archive,,,,1437,1437-The Joint Southlake,notes,0
1438,2015-04-22 00:00:00,2015,Animal Eye Clinic,AnimalEye,Maltz Engineering LLC,Quorum,None,,Rejected,,,,1438,1438-Animal Eye Clinic,notes,0
1439,2015-04-23 00:00:00,2015,Temple Schools Football Bldg,Temple,Maltz Engineering LLC,Kerr 3 Architects,None,,Archive,,,,1439,1439-Temple Schools Football Bldg,notes,0
1440,2015-04-29 00:00:00,2015,1015 Belknap,1015Belkanp,Maltz Engineering LLC,Quorum,None,,Rejected,,,,1440,1440-1015 Belknap,notes,0
1441,2015-04-30 00:00:00,2015,"900 Industrial, Henderson",HendersonTX,Maltz Engineering LLC,Quorum,None,,Rejected,,,,1441,"1441-900 Industrial, Henderson",notes,0
1442,2015-05-04 00:00:00,2015,Dr Everett DO,Everett,Benco Dental ,None,Maltz Engineering LLC,,Rejected,,,,1442,1442-Dr Everett DO,notes,0
1443,2015-05-06 00:00:00,2015,Bailey Lake Park,BaileyLakePark,Maltz Engineering LLC,GSBS,None,,Archive,,,,1443,1443-Bailey Lake Park,notes,0
1444,2015-05-12 00:00:00,2015,Escape Southlake,Escape,The Abercrombie Group,None,None,,Archive,,,,1444,1444-Escape Southlake,notes,0
1445,2015-05-12 00:00:00,2015,Botox Clinic,Botox,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Rejected,,,,1445,1445-Botox Clinic,notes,0
1446,2015-05-18 00:00:00,2015,"101 River Oaks, Southlake",101RiverOaks,QGC Construction Services,None,Maltz Engineering LLC,,Archive,,,,1446,"1446-101 River Oaks, Southlake",notes,0
1447,2015-05-21 00:00:00,2015,Mellow Mushroom Houston,MM-Houston,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Rejected,,,,1447,1447-Mellow Mushroom Houston,notes,0
1448,2015-05-21 00:00:00,2015,JPS Geriatric,JPS-Geriatric,TLW & Co. Architect,TLW & Co. Architect,Maltz Engineering LLC,,Archive,,,,1448,1448-JPS Geriatric,notes,0
1449,2015-05-22 00:00:00,2015,MOB Shell-Arlington,MOB-Shell,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Archive,,,,1449,1449-MOB Shell-Arlington,notes,0
1450,2015-05-26 00:00:00,2015,Averitt Express,Averitt Express,Maltz Engineering LLC,GSBS,None,,Archive,,,,1450,1450-Averitt Express,notes,0
1451,2015-05-27 00:00:00,2015,The Door Church,DoorChurch,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Archive,,,,1451,1451-The Door Church,notes,0
1452,2015-06-04 00:00:00,2015,Tuscany Warehouse,Tuscany,QGC Construction Services,None,Maltz Engineering LLC,,Archive,,,,1452,1452-Tuscany Warehouse,notes,0
1453,2015-06-04 00:00:00,2015,Stephenville MOB,StephenvilleMOB,Maltz Engineering LLC,Quorum,None,,Archive,,,,1453,1453-Stephenville MOB,notes,0
1454,2015-06-08 00:00:00,2015,Xpress Wellness Andover,Andover,Maltz Engineering LLC,Kerr 3 Architects,None,,Archive,,,,1454,1454-Xpress Wellness Andover,notes,0
1455,2015-06-11 00:00:00,2015,Woodland Heights Baptist Church,WHBC,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Archive,,,,1455,1455-Woodland Heights Baptist Church,notes,0
1456,2015-06-11 00:00:00,2015,Dralco PA SWN Analyzer,DralcoPA-2015,Dralco  Systems,Dralco  Systems,None,,Archive,,,,1456,1456-Dralco PA SWN Analyzer,notes,0
1457,2015-06-17 00:00:00,2015,Xpress Wellness - Shopping Center,WellnessShopping,Maltz Engineering LLC,Kerr 3 Architects,None,,Rejected,,,,1457,1457-Xpress Wellness - Shopping Center,notes,0
1458,2015-06-19 00:00:00,2015,Suite 245,Suite245,The Abercrombie Group,None,None,,Rejected,,,,1458,1458-Suite 245,notes,0
1459,2015-06-22 00:00:00,2015,Fitness Connection,FitnessConnection,Maltz Engineering LLC,,None,,Rejected,,,,1459,1459-Fitness Connection,notes,0
1460,2015-06-22 00:00:00,2015,TAMU Office Expansion,TAMU,Elements of Architecture,Elements of Architecture,Maltz Engineering LLC,,Rejected,,,,1460,1460-TAMU Office Expansion,notes,0
1461,2015-06-22 00:00:00,2015,Botanic Gardens,BotanicGardens,Elements of Architecture,Elements of Architecture,Maltz Engineering LLC,,Archive,,,,1461,1461-Botanic Gardens,notes,0
1462,2015-06-24 00:00:00,2015,The Joint Richardson,TheJointRichardson,Maltz Engineering LLC,Lana,None,,Archive,,,,1462,1462-The Joint Richardson,notes,0
1463,2015-07-13 00:00:00,2015,J&E Masonry Office,JEMasonry,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Rejected,,,,1463,1463-J&E Masonry Office,notes,0
1464,2015-07-13 00:00:00,2015,The Juice Bar,TheJuice,Maltz Engineering LLC,,None,,Rejected,,,,1464,1464-The Juice Bar,notes,0
1465,2015-07-15 00:00:00,2015,81 Ranch Parking,81RanchParking,Maltz Engineering LLC,Kerr 3 Architects,None,,Archive,,,,1465,1465-81 Ranch Parking,notes,0
1466,2015-07-29 00:00:00,2015,Cleveland OK HVAC,Cleveland,Maltz Engineering LLC,Kerr 3 Architects,None,,Rejected,,,,1466,1466-Cleveland OK HVAC,notes,0
1467,2015-08-05 00:00:00,2015,Eufaula HVAC Consultation,EufaulaHVAC,Maltz Engineering LLC,Kerr 3 Architects,None,,Archive,,,,1467,1467-Eufaula HVAC Consultation,notes,0
1468,2015-08-10 00:00:00,2015,Vista Gardens,VistaGardens,Anderson Baron,Anderson Baron,None,,Rejected,,,,1468,1468-Vista Gardens,notes,0
1469,2015-08-11 00:00:00,2015,Dralco - Runge TX,RungeTX,Dralco  Systems,Dralco  Systems,None,,Archive,,,,1469,1469-Dralco - Runge TX,notes,0
1470,2015-08-12 00:00:00,2015,Forney Medical (SNEH),Forney,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Archive,,,,1470,1470-Forney Medical (SNEH),notes,0
1471,2015-08-14 00:00:00,2015,JPS Toilet,JPSToilet,TLW & Co. Architect,TLW & Co. Architect,Maltz Engineering LLC,,Archive,,,,1471,1471-JPS Toilet,notes,0
1472,2015-08-14 00:00:00,2015,DCCCD SOQ,DCCCD-SOQ,DCCCD Facilities Department,DCCCD Facilities Department,None,,Archive,,,,1472,1472-DCCCD SOQ,notes,0
1473,2015-08-18 00:00:00,2015,Rise Phase 2,Rise,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Rejected,,,,1473,1473-Rise Phase 2,notes,0
1474,2015-08-24 00:00:00,2015,Malawi's Pizza,MalawisPizza,Maltz Engineering LLC,GSBS,None,,Archive,,,,1474,1474-Malawi's Pizza,notes,0
1475,2015-09-01 00:00:00,2015,Century Link Restrooms,Clink-RR,CMA,CMA,Maltz Engineering LLC,,Archive,,,,1475,1475-Century Link Restrooms,notes,0
1476,2015-09-01 00:00:00,2015,EPB 2015,EPB-2015,EPB Associates,EPB Associates,None,,Archive,,,,1476,1476-EPB 2015,notes,0
1477,2015-09-08 00:00:00,2015,Eugene McCray Recreation Center,EMCC,GSBS,GSBS,Maltz Engineering LLC,2015-114-00,Archive,Office,,,1477,1477-Eugene McCray Recreation Center,notes,0
1478,2015-09-08 00:00:00,2015,Handley Meadowbrook Rec Center,HMCC,GSBS,GSBS,Maltz Engineering LLC,2015-115-00,Archive,Office,,,1478,1478-Handley Meadowbrook Rec Center,notes,0
1479,2015-09-10 00:00:00,2015,Keller Parkway Office,KellerParkway,Miller Construction Management,Blake Architects,Maltz Engineering LLC,,Rejected,,,,1479,1479-Keller Parkway Office,notes,0
1480,2015-09-14 00:00:00,2015,Duke Schools Bond Program,Duke,Maltz Engineering LLC,Kerr 3 Architects,None,,Archive,,,,1480,1480-Duke Schools Bond Program,notes,0
1481,2015-09-15 00:00:00,2015,The Joint Mansfield,TheJoint-Mansfield,Maltz Engineering LLC,Lana,None,,Archive,,,,1481,1481-The Joint Mansfield,notes,0
1482,2015-09-16 00:00:00,2015,Range Resources,RangeR,Maltz Engineering LLC,Quorum,None,,Archive,,,,1482,1482-Range Resources,notes,0
1483,2015-09-17 00:00:00,2015,Westchester Place,Westchester,Maltz Engineering LLC,Quorum,None,,Archive,,,,1483,1483-Westchester Place,notes,0
1484,2015-09-17 00:00:00,2015,Low T - Her Kare,LowT-HerKare,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Archive,,,,1484,1484-Low T - Her Kare,notes,0
1485,2015-09-18 00:00:00,2015,Cook Children's Genetic Clinic,CookChildrens,Maltz Engineering LLC,Quorum,Maltz Engineering LLC,,Rejected,,,,1485,1485-Cook Children's Genetic Clinic,notes,0
1486,2015-09-21 00:00:00,2015,Xpress Prototype Proposal,XpressWellness,Maltz Engineering LLC,Kerr 3 Architects,None,,Rejected,,,,1486,1486-Xpress Prototype Proposal,notes,0
1487,2015-09-25 00:00:00,2015,Pattonair,Pattonair,Pattonair Americas,,Maltz Engineering LLC,,Rejected,,,,1487,1487-Pattonair,notes,0
1488,2015-10-12 00:00:00,2015,Dry Cleaner,DryCleaner,Maltz Engineering LLC,Maltz Engineering LLC,None,,Archive,,,,1488,1488-Dry Cleaner,notes,0
1489,2015-10-12 00:00:00,2015,Bakery,Bakery,Maltz Engineering LLC,Maltz Engineering LLC,None,,Archive,,,,1489,1489-Bakery,notes,0
1490,2015-10-12 00:00:00,2015,KLA drawing Review,KLA,J & H Electrical Services,None,None,,Archive,,,,1490,1490-KLA drawing Review,notes,0
1491,2015-10-13 00:00:00,2015,Xpress Wellness Chickasha,Chickasha,Maltz Engineering LLC,Kerr 3 Architects,None,,Archive,,,,1491,1491-Xpress Wellness Chickasha,notes,0
1492,2015-10-21 00:00:00,2015,Little York Oil Change,LittleYork,Miller Construction Management,None,Maltz Engineering LLC,,Rejected,,,,1492,1492-Little York Oil Change,notes,0
1493,2015-10-27 00:00:00,2015,Calumet Phase 3,CalumetPhase3,Maltz Engineering LLC,Kerr 3 Architects,None,,Archive,,,,1493,1493-Calumet Phase 3,notes,0
1494,2015-10-28 00:00:00,2015,Celina Pool,CelinaPool,Thomas Caliber Engineering,Thomas Caliber Engineering,None,,Rejected,,,,1494,1494-Celina Pool,notes,0
1495,2015-10-28 00:00:00,2015,UNT Child Development. Lab,UNT CDL,Elements of Architecture,Elements of Architecture,Maltz Engineering LLC,,Archive,,,,1495,1495-UNT Child Development. Lab,notes,0
1496,2015-10-30 00:00:00,2015,Austin Hotel,AustinHotel,Maltz Engineering LLC,Oxley Williams Tharp Architects,None,,Archive,,,,1496,1496-Austin Hotel,notes,0
1497,2015-11-02 00:00:00,2015,Grand Prairie Church,GPChurch,Maltz Engineering LLC,Maltz Engineering LLC,None,,Rejected,,,,1497,1497-Grand Prairie Church,notes,0
1498,2015-11-03 00:00:00,2015,Dallas Sign Project,DallasSigns,Maltz Engineering LLC,GSBS,None,,Rejected,,,,1498,1498-Dallas Sign Project,notes,0
1499,2015-11-12 00:00:00,2015,Anytime Fitness,AnytimeFitness,Maltz Engineering LLC,,None,,Rejected,,,,1499,1499-Anytime Fitness,notes,0
1500,2015-11-12 00:00:00,2015,Rhome Insdustrial Facility,Rhome,Maltz Engineering LLC,GSBS,None,,Rejected,,,,1500,1500-Rhome Insdustrial Facility,notes,0
1501,2015-11-17 00:00:00,2015,Kimbell East Parking,Kimbell,Firm817,Firm817,None,,Archive,Office,,,1501,1501-Kimbell East Parking,notes,0
1502,2015-11-25 00:00:00,2015,The Joint Las Colinas,TheJoint-LasColinas,Maltz Engineering LLC,Lana,None,,Archive,,,,1502,1502-The Joint Las Colinas,notes,0
1503,2015-12-01 00:00:00,2015,Creative Soul Music School,CreativeSoul,The Abercrombie Group,None,Maltz Engineering LLC,,Rejected,,,,1503,1503-Creative Soul Music School,notes,0
1504,2015-12-01 00:00:00,2015,Blackwood Development,Blackwood,Maltz Engineering LLC,,None,,Rejected,,,,1504,1504-Blackwood Development,notes,0
1505,2015-12-01 00:00:00,2015,Luna Restaurant,Luna,Maltz Engineering LLC,None,None,,Rejected,,,,1505,1505-Luna Restaurant,notes,0
1506,2015-12-01 00:00:00,2015,Rojas Kitchen,RojasKitchen,Maltz Engineering LLC,None,None,,Rejected,,,,1506,1506-Rojas Kitchen,notes,0
